k      Energy                Energy change         Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  -11.8110799245876005  N\A                   27.48347850057756858  N\A                   N\A                   N\A    N\A  
    1  -34.4174555759488072  -22.6063756513612048  22.94234885036686932  1.000000000000000000  0.036385496107379018      1      1
    2  -75.0409520470590649  -40.6234964711102577  14.50207833108569843  3.639123128648566574  1.000000000000000000      1      1
    3  -98.7105753660612066  -23.6696233190021416  9.157658089998694350  3.524422755526026129  1.000000000000000000      1      1
    4  -113.697192132674359  -14.9866167666131531  4.659802229718795985  3.390281657866700104  1.000000000000000000      1      1
    5  -118.943049290293458  -5.24585715761909909  2.666543316657232320  2.487163816721749576  1.000000000000000000      1      1
    6  -122.298276923420530  -3.35522763312707184  3.658888460175922840  1.645198341560489163  1.000000000000000000      1      1
    7  -124.406098569828031  -2.10782164640750124  3.389612440077371502  3.286357323864605550  0.250000000000000000      3      1
    8  -126.309251718663944  -1.90315314883591213  1.908541958550061590  0.961820133281980238  1.000000000000000000      1      1
    9  -127.384410993985881  -1.07515927532193700  1.254616265983903078  1.070182998711308952  1.000000000000000000      1      1
   10  -128.079300456572127  -0.69488946258624650  0.842576506418513226  1.224979838905969398  1.000000000000000000      1      1
   11  -128.426523461609235  -0.34722300503710812  0.716122990160100392  0.850810060014945745  1.000000000000000000      1      1
   12  -128.741281690201333  -0.31475822859209756  0.654736121789561753  1.147060625548232737  1.000000000000000000      1      1
   13  -128.995748015448270  -0.25446632524693768  0.603470935540882380  0.938699266614575145  1.000000000000000000      1      1
   14  -129.219716221672172  -0.22396820622390123  0.540087223077478140  1.013509498863104374  1.000000000000000000      1      1
   15  -129.396865840213138  -0.17714961854096600  0.613806647834131635  1.067858487245286092  1.000000000000000000      1      1
   16  -129.561468230425163  -0.16460239021202482  0.410634468010249498  0.726038366681918678  1.000000000000000000      1      1
   17  -129.698710168107623  -0.13724193768246095  0.341067231093320877  0.720600013538888695  1.000000000000000000      1      1
   18  -129.824790686367009  -0.12608051825938559  0.446715761274259381  1.082190845059847861  1.000000000000000000      1      1
   19  -129.938614022298395  -0.11382333593138582  0.409752511785039574  1.259789283433571327  1.000000000000000000      1      1
   20  -130.034876095767316  -0.09626207346892101  0.263706665366726655  0.518709115576403645  1.000000000000000000      1      1
   21  -130.122056928625795  -0.08718083285847910  0.269375834326305796  1.001058643802481107  1.000000000000000000      1      1
   22  -130.192559608288604  -0.07050267966280898  0.289834544661876858  0.861027763462781425  1.000000000000000000      1      1
   23  -130.282090633679473  -0.08953102539086899  0.238101584413171196  1.518107820551601649  1.000000000000000000      1      1
   24  -130.346214516020182  -0.06412388234070931  0.292360960436853223  1.658198320610136278  1.000000000000000000      1      1
   25  -130.393627525713156  -0.04741300969297412  0.185489589780591435  0.828165768854493777  1.000000000000000000      1      1
   26  -130.422736697050197  -0.02910917133704060  0.133858504346254569  0.471342097807237681  1.000000000000000000      1      1
   27  -130.445622720800201  -0.02288602375000436  0.135429531213783760  0.695759018334767054  1.000000000000000000      1      1
   28  -130.465771588709259  -0.02014886790905734  0.125465025885283604  0.786106400419323447  1.000000000000000000      1      1
   29  -130.482941129396010  -0.01716954068675136  0.107120318261846259  0.491541307592310794  1.000000000000000000      1      1
   30  -130.502041057460331  -0.01909992806432114  0.150259554123938154  0.889257778666785014  1.000000000000000000      1      1
   31  -130.516281363740972  -0.01424030628064087  0.101396680290726182  0.472661988722820891  1.000000000000000000      1      1
   32  -130.524442978599381  -0.00816161485840893  0.078136128566335907  0.205603804924316235  1.000000000000000000      1      1
   33  -130.535917585393747  -0.01147460679436562  0.084311583755949714  0.533748838518477541  1.000000000000000000      1      1
   34  -130.541969110872855  -0.00605152547910847  0.111729104190256001  0.446478666358348985  1.000000000000000000      1      1
   35  -130.547358936423165  -0.00538982555030997  0.068627100137969992  0.138972931056722898  1.000000000000000000      1      1
   36  -130.553544976936052  -0.00618604051288684  0.053669714210238118  0.308455652401911029  1.000000000000000000      1      1
   37  -130.557173366900940  -0.00362838996488790  0.064826600148161675  0.249556282932063333  1.000000000000000000      1      1
   38  -130.562985207545750  -0.00581184064481021  0.059864548067484396  0.507218039324525582  1.000000000000000000      1      1
   39  -130.567282240452470  -0.00429703290672023  0.061538906673659340  0.345467510849867154  1.000000000000000000      1      1
   40  -130.571302731844639  -0.00402049139216842  0.048281326933898055  0.321340421458821912  1.000000000000000000      1      1
