k      Energy                Energy change         Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  -8.88818582978247739  N\A                   34.27673318221287246  N\A                   N\A                   N\A    N\A  
    1  -41.5736802308946451  -32.6854944011121659  32.93768825124877963  0.999999999999999888  0.029174308843379716      1      1
    2  -131.322643504163750  -89.7489632732691120  11.82718526500387845  9.927611884600628044  1.000000000000000000      1      1
    3  -153.559619399035653  -22.2369758948719038  5.687954423649042468  3.742582657830728631  1.000000000000000000      1      1
    4  -162.400588103560380  -8.84096870452472671  4.270195260625531119  2.429377334324414494  1.000000000000000000      1      1
    5  -166.848627282444624  -4.44803917888424393  3.755408647838550439  4.063610971412047412  1.000000000000000000      1      1
    6  -171.451500639191863  -4.60287335674723863  2.357034960373113996  2.026415973065251563  1.000000000000000000      1      1
    7  -173.417492155752995  -1.96599151656113235  1.301126442894367185  2.123276847892870300  1.000000000000000000      1      1
    8  -174.207588512002018  -0.79009635624902330  0.901862523265826054  1.200948747543546968  1.000000000000000000      1      1
    9  -174.720756861495033  -0.51316834949301437  0.846555978773068207  1.269513482039759777  1.000000000000000000      1      1
   10  -175.033080889323628  -0.31232402782859480  1.431604043396861758  1.849870024356867981  1.000000000000000000      1      1
   11  -175.386161270442187  -0.35308038111855921  0.777879037344876067  0.604908134729931101  1.000000000000000000      1      1
   12  -175.585397878249125  -0.19923660780693808  0.644088851890669777  0.449619360123244327  1.000000000000000000      1      1
   13  -175.895215553085279  -0.30981767483615385  0.661266431949869559  1.345218954599707750  1.000000000000000000      1      1
   14  -176.087650933996457  -0.19243538091117784  0.705464068144532663  1.086885226843063989  1.000000000000000000      1      1
   15  -176.265985972657205  -0.17833503866074806  0.428467132257678018  0.524405164999758754  1.000000000000000000      1      1
   16  -176.410636283603253  -0.14465031094604796  0.409476604748518546  0.789309204795972885  1.000000000000000000      1      1
   17  -176.548820002915306  -0.13818371931205319  0.527348587380716771  1.061786405470517502  1.000000000000000000      1      1
   18  -176.688720450879827  -0.13990044796452139  0.517940730108682689  1.113111772793220932  1.000000000000000000      1      1
   19  -176.847522649865652  -0.15880219898582481  0.402186200564472240  0.870120476985357771  1.000000000000000000      1      1
   20  -177.027250679043618  -0.17972802917796570  0.431245256089934303  1.455094466983593681  1.000000000000000000      1      1
   21  -177.127130341373970  -0.09987966233035194  0.541815809984845131  1.233788651967985483  1.000000000000000000      1      1
   22  -177.241404344500040  -0.11427400312607005  0.329921207244940006  0.604515583247373755  1.000000000000000000      1      1
   23  -177.349205876860310  -0.10780153236026990  0.258481364142878478  1.109987815450656611  1.000000000000000000      1      1
   24  -177.420541866762164  -0.07133598990185419  0.309658510167665212  0.949216751862786090  1.000000000000000000      1      1
   25  -177.507360829195505  -0.08681896243334108  0.294254535530539373  1.594321690435288152  1.000000000000000000      1      1
   26  -177.560082848722743  -0.05272201952723776  0.374154870789363491  1.042569117470779183  1.000000000000000000      1      1
   27  -177.616026637055767  -0.05594378833302471  0.162866147916566117  0.339636451391074845  1.000000000000000000      1      1
   28  -177.639647902557868  -0.02362126550210064  0.127748365456614748  0.345588163774824208  1.000000000000000000      1      1
   29  -177.663643190314132  -0.02399528775626436  0.157128208235100125  0.516675578874278840  1.000000000000000000      1      1
   30  -177.698340810141189  -0.03469761982705676  0.181040576588227947  1.018414547479058240  1.000000000000000000      1      1
   31  -177.727995382721871  -0.02965457258068227  0.167300805264357616  1.009151735188027032  1.000000000000000000      1      1
   32  -177.752440292091336  -0.02444490936946408  0.117404593302016482  0.749873453988123883  1.000000000000000000      1      1
   33  -177.770456457852901  -0.01801616576156561  0.103846195009546601  0.624508903912060597  1.000000000000000000      1      1
   34  -177.782469734316833  -0.01201327646393224  0.144493994964316418  0.553844621845227313  1.000000000000000000      1      1
   35  -177.793269291791943  -0.01079955747511007  0.089730341953961706  0.246171058957329436  1.000000000000000000      1      1
   36  -177.803007362994009  -0.00973807120206515  0.085569971032272956  0.295538974014548594  1.000000000000000000      1      1
   37  -177.813885523644614  -0.01087816065060565  0.112742782457275231  0.471697517875874439  1.000000000000000000      1      1
   38  -177.825061473061708  -0.01117594941709398  0.138542645243373507  0.852270328964813916  1.000000000000000000      1      1
   39  -177.835303635456710  -0.01024216239500219  0.075694886119348700  0.269762862615428533  1.000000000000000000      1      1
   40  -177.844168203405274  -0.00886456794856371  0.071854168724197198  0.357724037275016559  1.000000000000000000      1      1
   41  -177.851534292769230  -0.00736608936395555  0.097401386189546454  0.406642294505769330  1.000000000000000000      1      1
   42  -177.863591484023885  -0.01205719125465520  0.100922785523386182  0.882451458764403451  1.000000000000000000      1      1
   43  -177.875659984662121  -0.01206850063823594  0.106912511065057960  0.602163093435468810  1.000000000000000000      1      1
   44  -177.889344459964092  -0.01368447530197158  0.085636846618289616  0.562102497070327222  1.000000000000000000      1      1
   45  -177.901265688333751  -0.01192122836965836  0.101772475036830997  0.631638906770140118  1.000000000000000000      1      1
   46  -177.908875310333741  -0.00760962199998971  0.083931922222400257  0.346292913204878594  1.000000000000000000      1      1
