k      Energy                Energy change         Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  -16.0140418205673249  N\A                   33.29277876151441262  N\A                   N\A                   N\A    N\A  
   43  -177.910846741274582  -0.00280390250020445  0.045943256756921679  0.150626821878044214  1.000000000000000000      1      1
   44  -177.914620032014340  -0.00377329073975829  0.056864676840318040  0.312917434906283375  1.000000000000000000      1      1
   45  -177.918438444979898  -0.00381841296555762  0.082834198650366022  0.486071943970483311  1.000000000000000000      1      1
   46  -177.922221529205785  -0.00378308422588702  0.046597238308445192  0.433026347666635780  1.000000000000000000      1      1
   47  -177.924469696608639  -0.00224816740285405  0.032234402096607578  0.191063775071118380  1.000000000000000000      1      1
   48  -177.926721987359371  -0.00225229075073229  0.044311850673767069  0.266438496889382481  1.000000000000000000      1      1
   49  -177.928480205788446  -0.00175821842907453  0.048043572111927751  0.263294567428630332  1.000000000000000000      1      1
   50  -177.930338906442301  -0.00185870065385529  0.036302752671252540  0.243170663606989911  1.000000000000000000      1      1
   51  -177.932499705356406  -0.00216079891410458  0.041894172730149323  0.416005137826761239  1.000000000000000000      1      1
   52  -177.933962945744383  -0.00146324038797729  0.036602903170460825  0.190996128126325381  1.000000000000000000      1      1
   53  -177.935359452203044  -0.00139650645866140  0.033406873798062508  0.146403471493653958  1.000000000000000000      1      1
   54  -177.937213826103828  -0.00185437390078391  0.057420023313881150  0.423282510010857870  1.000000000000000000      1      1
   55  -177.938572412277721  -0.00135858617389317  0.040406452411472955  0.186149227132927558  1.000000000000000000      1      1
   56  -177.939373491613196  -0.00080107933547424  0.027756796301122623  0.048987538720743462  1.000000000000000000      1      1
   57  -177.940971786200009  -0.00159829458681315  0.024616990287191688  0.163265095272696836  1.000000000000000000      1      1
   58  -177.942533169044480  -0.00156138284447138  0.035679705193993591  0.281107883462745955  1.000000000000000000      1      1
   59  -177.944426720574767  -0.00189355153028714  0.057659044377326877  0.628292185938566283  1.000000000000000000      1      1
   60  -177.946475794957166  -0.00204907438239843  0.038818742865057619  0.235631948594885648  1.000000000000000000      1      1
   61  -177.948125665524173  -0.00164987056700738  0.031626495248129229  0.104470930446952423  1.000000000000000000      1      1
   62  -177.949847533862424  -0.00172186833825094  0.037857062659851163  0.253338246151875945  1.000000000000000000      1      1
   63  -177.950989870195598  -0.00114233633317439  0.047431029832896494  0.312596682201207509  1.000000000000000000      1      1
   64  -177.952072214897640  -0.00108234470204138  0.026333775396271602  0.103184424882198533  1.000000000000000000      1      1
   65  -177.952980465755274  -0.00090825085763412  0.026418773680727633  0.216287747113548645  1.000000000000000000      1      1
   66  -177.953667621570900  -0.00068715581562628  0.027424575379501475  0.087485051372379912  1.000000000000000000      1      1
   67  -177.954906983967930  -0.00123936239702970  0.025086151637013796  0.171428718970678600  1.000000000000000000      1      1
   68  -177.955613618972165  -0.00070663500423506  0.057454923619511918  0.311788747570448998  1.000000000000000000      1      1
   69  -177.956743218226165  -0.00112959925399991  0.020070456632684478  0.115433391577079977  1.000000000000000000      1      1
   70  -177.957131991525187  -0.00038877329902220  0.018047593346641022  0.066458517868607069  1.000000000000000000      1      1
   71  -177.957765077433691  -0.00063308590850397  0.022636217591048331  0.109899277014290072  1.000000000000000000      1      1
   72  -177.958577415646828  -0.00081233821313730  0.033238481085845428  0.306737239921052728  1.000000000000000000      1      1
