k      Energy                Energy change         Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  -28.7885728241804628  N\A                   31.87948425729377888  N\A                   N\A                   N\A    N\A  
    1  -58.9493777899760829  -30.1608049657956200  28.72668763536564995  0.999999999999999666  0.031368136069240444      1      1
    2  -118.122908314717207  -59.1735305247411247  12.45608041229014339  7.807978511607505112  1.000000000000000000      1      1
    3  -148.315992696297229  -30.1930843815800216  12.41210770993484935  3.604163618702721727  1.000000000000000000      1      1
    4  -164.425824380263406  -16.1098316839661777  5.126951214519676724  8.123550300766870790  1.000000000000000000      1      1
    5  -170.629961792309245  -6.20413741204583857  2.130292304478986320  1.946410676484086943  1.000000000000000000      1      1
    6  -172.451874923630555  -1.82191313132130972  1.133180313633000091  1.523648422760472076  1.000000000000000000      1      1
    7  -173.178867213391413  -0.72699228976085805  1.073035020919927529  1.042665160265102919  1.000000000000000000      1      1
    8  -174.127863218884726  -0.94899600549331353  1.155926673465391907  2.108926572090100926  1.000000000000000000      1      1
    9  -174.797266520637947  -0.66940330175322060  1.134931822203268492  2.305341406625795119  1.000000000000000000      1      1
   10  -175.265590106138120  -0.46832358550017261  0.623101152591136853  0.883295962028875503  1.000000000000000000      1      1
   11  -175.534986769519719  -0.26939666338159895  0.563144472328647172  0.715111671001228521  1.000000000000000000      1      1
   12  -175.880722739017812  -0.34573596949809370  0.741430917394540811  1.585445587548031776  1.000000000000000000      1      1
   13  -176.079016565860513  -0.19829382684270058  0.874666875358409035  1.595383233887870844  1.000000000000000000      1      1
   14  -176.340660190144092  -0.26164362428357890  0.417559890223477558  0.710054659618106875  1.000000000000000000      1      1
   15  -176.519477289409309  -0.17881709926521693  0.365659304316149069  0.723390923505703442  1.000000000000000000      1      1
   16  -176.719048787865631  -0.19957149845632216  0.495146599176677804  1.407936537353641215  1.000000000000000000      1      1
   17  -176.859052716226671  -0.14000392836103969  0.643882134437250952  1.286505700145292863  1.000000000000000000      1      1
   18  -177.052199830122845  -0.19314711389617400  0.394239930058580434  0.674361004885849602  1.000000000000000000      1      1
   19  -177.232228486422030  -0.18002865629918574  0.325547504102883022  1.206445217095960975  1.000000000000000000      1      1
   20  -177.325740702002462  -0.09351221558043221  0.394121862859433125  0.995324436319170224  1.000000000000000000      1      1
   21  -177.437457748097642  -0.11171704609517973  0.300052126857499490  1.097669605626121702  1.000000000000000000      1      1
   22  -177.572831642296364  -0.13537389419872170  0.275427111925851397  1.783287048297519605  1.000000000000000000      1      1
   23  -177.643185653227220  -0.07035401093085624  0.350742383702530746  1.851522518620055235  1.000000000000000000      1      1
   24  -177.697194235123106  -0.05400858189588575  0.194779296965900294  0.640169334537726064  1.000000000000000000      1      1
   25  -177.729373207507876  -0.03217897238477007  0.130351302668408691  0.417181860324122522  1.000000000000000000      1      1
   26  -177.751814345167872  -0.02244113765999600  0.140033384820604983  0.543570154082172241  1.000000000000000000      1      1
   27  -177.780484389347179  -0.02867004417930729  0.189452238578100506  0.979935673888440383  1.000000000000000000      1      1
   28  -177.807933236102428  -0.02744884675524872  0.144823180941242080  0.709634245829580345  1.000000000000000000      1      1
   29  -177.834063468362529  -0.02613023226010113  0.120178316334765999  0.782239288003804156  1.000000000000000000      1      1
   30  -177.850345813643087  -0.01628234528055827  0.153322555931563908  0.816702257021467370  1.000000000000000000      1      1
   31  -177.861897966711239  -0.01155215306815193  0.085036242576412915  0.275461392147897943  1.000000000000000000      1      1
   32  -177.868624146907080  -0.00672618019584092  0.071512965607909054  0.159558829244806910  1.000000000000000000      1      1
   33  -177.877599307374424  -0.00897516046734381  0.070690395612896375  0.336447179401554608  1.000000000000000000      1      1
   34  -177.886188127048512  -0.00858881967408819  0.117827609309334058  0.637085112078900062  1.000000000000000000      1      1
   35  -177.896133036150018  -0.00994490910150602  0.078811153108688844  0.519132364524841016  1.000000000000000000      1      1
   36  -177.904079418236875  -0.00794638208685682  0.057280752125545404  0.456068209131247459  1.000000000000000000      1      1
   37  -177.910327533078287  -0.00624811484141218  0.068522015837037403  0.553421515016023879  1.000000000000000000      1      1
   38  -177.914758659683116  -0.00443112660482825  0.083687571570150928  0.566773171414825416  1.000000000000000000      1      1
   39  -177.918790321990229  -0.00403166230711349  0.049081497707791417  0.189123173580601766  1.000000000000000000      1      1
   40  -177.923291134565744  -0.00450081257551460  0.047776178493085165  0.303666747879345833  1.000000000000000000      1      1
   41  -177.927289822062618  -0.00399868749687470  0.054863109636459760  0.336142536965284122  1.000000000000000000      1      1
   42  -177.930207770637707  -0.00291794857508875  0.129009620265697233  0.940901391481641091  1.000000000000000000      1      1
   43  -177.936745548893554  -0.00653777825584711  0.038476355672288339  0.185500784733616308  1.000000000000000000      1      1
   44  -177.938290136322621  -0.00154458742906626  0.029239324944509183  0.069431828034466361  1.000000000000000000      1      1
   45  -177.940391737700338  -0.00210160137771708  0.033588315155761279  0.181706169850706172  1.000000000000000000      1      1
   46  -177.941908644581701  -0.00151690688136341  0.076906156138469516  0.376000847135077531  1.000000000000000000      1      1
   47  -177.944299476603561  -0.00239083202185952  0.039315017202413649  0.183550508058721889  1.000000000000000000      1      1
   48  -177.946458594695968  -0.00215911809240765  0.029668623518181839  0.286478183147041098  1.000000000000000000      1      1
   49  -177.948077597732748  -0.00161900303677953  0.032807934028908386  0.268678709416491912  1.000000000000000000      1      1
   50  -177.950807053845892  -0.00272945611314412  0.034671379217881430  0.436868876109205606  1.000000000000000000      1      1
   51  -177.951832855917871  -0.00102580207197888  0.050577098093503011  0.376977736678972941  0.500000000000000000      2      1
   52  -177.953211184979863  -0.00137832906199264  0.020254802191866792  0.106972499172595478  1.000000000000000000      1      1
   53  -177.953891504433443  -0.00068031945357915  0.020457306830100413  0.073693426325982594  1.000000000000000000      1      1
   54  -177.954891372343155  -0.00099986790971229  0.027984413762723342  0.151977139421740792  1.000000000000000000      1      1
   55  -177.955657349907170  -0.00076597756401497  0.061998703622943622  0.389282445629775819  1.000000000000000000      1      1
