k      Energy                Energy change         Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  -13.7725255344829733  N\A                   28.82181786922456367  N\A                   N\A                   N\A    N\A  
    1  -37.5177159069576049  -23.7451903724746316  22.05331609376900203  0.999999999999999888  0.034695937797448318      1      1
    2  -70.8419560700242811  -33.3242401630666762  12.40776291409180132  3.046382140022471318  1.000000000000000000      1      1
    3  -84.6853415903112249  -13.8433855202869438  3.995816107674412975  2.583701829282754047  1.000000000000000000      1      1
    4  -87.3330451502870914  -2.64770355997586648  1.862102274543483648  1.104449019389014408  1.000000000000000000      1      1
    5  -88.4354112613377481  -1.10236611105065662  1.150308940062983120  1.018357316267780143  1.000000000000000000      1      1
    6  -88.9131646463356730  -0.47775338499792496  1.237209129630931103  1.067228608121971289  1.000000000000000000      1      1
    7  -89.1672109975921216  -0.25404635125644858  0.634733423878899638  0.484226862798574464  1.000000000000000000      1      1
    8  -89.3155042713673026  -0.14829327377518097  0.573113917653198190  0.415967586554939872  1.000000000000000000      1      1
    9  -89.4904105726772485  -0.17490630130994588  0.633777005053981379  0.698859170539115615  1.000000000000000000      1      1
   10  -89.6082878390383825  -0.11787726636113404  0.669466356062659695  0.713439542235249413  1.000000000000000000      1      1
   11  -89.7169399804772638  -0.10865214143888124  0.398435625468212373  0.391312412656818431  1.000000000000000000      1      1
   12  -89.8010745787034494  -0.08413459822618563  0.409593199729698986  0.409606530734536067  1.000000000000000000      1      1
   13  -89.9054898419022947  -0.10441526319884530  0.520020198805850708  0.809197410040066178  1.000000000000000000      1      1
   14  -89.9820879939714757  -0.07659815206918096  0.709806817406194667  1.481498041277215405  1.000000000000000000      1      1
   15  -90.1142650057484786  -0.13217701177700291  0.406673557563637766  0.432960976018756826  1.000000000000000000      1      1
   16  -90.1789214025679086  -0.06465639681943002  0.228152864475170302  0.285872892021261426  1.000000000000000000      1      1
   17  -90.2377579187351557  -0.05883651616724705  0.327638637904141882  0.728451823714666657  1.000000000000000000      1      1
   18  -90.2941647672514875  -0.05640684851633182  0.341957268027724248  0.609700561608861213  1.000000000000000000      1      1
   19  -90.3472089551916610  -0.05304418794017351  0.260489398828893659  0.649318743487995675  1.000000000000000000      1      1
   20  -90.3799045056758387  -0.03269555048417771  0.197762346390067622  0.322583912817496154  1.000000000000000000      1      1
   21  -90.4007200964930177  -0.02081559081717898  0.149848704987051162  0.234771955724827036  1.000000000000000000      1      1
   22  -90.4320606580135972  -0.03134056152057951  0.153303555077920788  0.687314308845487720  1.000000000000000000      1      1
   23  -90.4526879716102740  -0.02062731359667679  0.221638654571400056  0.703403698083718609  1.000000000000000000      1      1
   24  -90.4645636393234724  -0.01187566771319836  0.160100129866289964  0.522171697548255209  1.000000000000000000      1      1
   25  -90.4716026870030844  -0.00703904767961205  0.087774751569533598  0.093504585434652620  1.000000000000000000      1      1
   26  -90.4779047903906530  -0.00630210338756853  0.085684050880648079  0.126996818804582078  1.000000000000000000      1      1
   27  -90.4862591512548419  -0.00835436086418894  0.116828976334121162  0.260264225515821956  1.000000000000000000      1      1
   28  -90.4962653561740637  -0.01000620491922177  0.174694133381987026  0.603630136436216879  1.000000000000000000      1      1
   29  -90.5060601066962817  -0.00979475052221800  0.087175662885103533  0.303354560800161154  1.000000000000000000      1      1
   30  -90.5110802657961812  -0.00502015909989950  0.062409805118047376  0.208505393501273450  1.000000000000000000      1      1
   31  -90.5148370658535270  -0.00375680005734579  0.076259774329568763  0.205902777633567152  1.000000000000000000      1      1
   32  -90.5188006639617270  -0.00396359810820001  0.076374680695360810  0.257963109665774348  1.000000000000000000      1      1
   33  -90.5226215733177781  -0.00382090935605106  0.063106863138029212  0.204764595263212778  1.000000000000000000      1      1
   34  -90.5273025850817987  -0.00468101176402058  0.073524504411713431  0.351033805837337120  1.000000000000000000      1      1
   35  -90.5299920872583214  -0.00268950217652275  0.075120387100177182  0.245225058361798975  1.000000000000000000      1      1
   36  -90.5321053632569032  -0.00211327599858179  0.045542210945032947  0.156595560341175638  1.000000000000000000      1      1
   37  -90.5338413575872777  -0.00173599433037452  0.036231315683126798  0.176667525342872500  1.000000000000000000      1      1
   38  -90.5350260378048972  -0.00118468021761941  0.043661604795479522  0.157702856911353300  1.000000000000000000      1      1
   39  -90.5370445459416544  -0.00201850813675719  0.045482585356385364  0.249436372879346029  1.000000000000000000      1      1
   40  -90.5396453568519916  -0.00260081091033725  0.086459244507736537  0.497547886111329662  1.000000000000000000      1      1
   41  -90.5424101141671258  -0.00276475731513414  0.038764128996776670  0.250559551537418434  1.000000000000000000      1      1
   42  -90.5435768892505166  -0.00116677508339080  0.027962981549949385  0.102569240105674364  1.000000000000000000      1      1
   43  -90.5445473528831286  -0.00097046363261199  0.035282214379111651  0.112572112723726816  1.000000000000000000      1      1
   44  -90.5453803626973581  -0.00083300981422951  0.038391780758733243  0.132636718985130047  1.000000000000000000      1      1
   45  -90.5462389711404966  -0.00085860844313856  0.030608157519634051  0.118418314002637817  1.000000000000000000      1      1
   46  -90.5480794059286893  -0.00184043478819262  0.037341621155722419  0.419174280218798211  1.000000000000000000      1      1
   47  -90.5484063144828041  -0.00032690855411487  0.074597899007747325  0.301514485445039337  1.000000000000000000      1      1
   48  -90.5494093447961461  -0.00100303031334192  0.028102954262336544  0.034727626677920502  1.000000000000000000      1      1
   49  -90.5498496887364581  -0.00044034394031200  0.018342984520797373  0.037611537470457104  1.000000000000000000      1      1
   50  -90.5502871081628910  -0.00043741942643293  0.023282613940253552  0.085567552401865920  1.000000000000000000      1      1
   51  -90.5509987677622945  -0.00071165959940344  0.027038411412276419  0.154418472661602246  1.000000000000000000      1      1
   52  -90.5511135052685744  -0.00011473750627999  0.082318429643461893  0.388112027508522861  1.000000000000000000      1      1
   53  -90.5524498502066279  -0.00133634493805345  0.021691748648634521  0.068994395804250319  1.000000000000000000      1      1
   54  -90.5527450334549257  -0.00029518324829780  0.014866218875287271  0.025536802862134187  1.000000000000000000      1      1
